Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR1040813	(0.0, 0.0004099273981311783)	(1.0, 0.00032474767903898537)	(2.0, 0.0002528772910549476)	(3.0, 0.00024222982616842352)	(4.0, 0.00024489169239005454)	(5.0, 0.00029546715060104405)	(6.0, 0.00034071887636877155)	(7.0, 0.00038064686969323697)	(8.0, 0.00046848845500706087)	(9.0, 0.0005935961674237191)	(10.0, 0.0006894233514024362)	(11.0, 0.0008517971909219288)	(12.0, 0.0010807176859821972)	(13.0, 0.0013469043081453)	(14.0, 0.0017594935724981092)	(15.0, 0.0025420822416576316)	(16.0, 0.003857044155143359)	(17.0, 0.006212795761286819)	(18.0, 0.010602213160756383)	(19.0, 0.018917883237131713)	(20.0, 0.03375512555650306)	(21.0, 0.055409407269471474)	(22.0, 0.08516108602864146)	(23.0, 0.12830993748128042)	(24.0, 0.18985228452538977)	(25.0, 0.2681776980968828)	(26.0, 0.36572977138721663)	(27.0, 0.48063455057636323)	(28.0, 0.6110926140984999)	(29.0, 0.7603567624764598)	(30.0, 0.9142632055449441)	(31.0, 1.0597075758948635)	(32.0, 1.210576829604467)	(33.0, 1.3717767861202204)	(34.0, 1.539242775721693)	(35.0, 1.7450103583862147)	(36.0, 1.9579037569260427)	(37.0, 2.164813280199644)	(38.0, 2.3747546690996835)	(39.0, 2.5769021137027868)	(40.0, 2.7653329616658255)	(41.0, 2.9348272933281816)	(42.0, 3.0975232186604913)	(43.0, 3.229676890965807)	(44.0, 3.287420754911649)	(45.0, 3.343980088388865)	(46.0, 3.3999751062270955)	(47.0, 3.3733830626730015)	(48.0, 3.328312343808345)	(49.0, 3.302715838221141)	(50.0, 3.333497659208082)	(51.0, 3.352247844873251)	(52.0, 3.2939503127533096)	(53.0, 3.209092679473934)	(54.0, 3.1175431145133783)	(55.0, 3.072174266631899)	(56.0, 3.0045681883349142)	(57.0, 2.833889326203933)	(58.0, 2.6699343381487917)	(59.0, 2.551832657627466)	(60.0, 2.404210880708252)	(61.0, 2.250384293626417)	(62.0, 2.0379700310064823)	(63.0, 1.753168978355514)	(64.0, 1.516281517693904)	(65.0, 1.3136815558331232)	(66.0, 1.1249658881843698)	(67.0, 0.9659726187663485)	(68.0, 0.8196711274930639)	(69.0, 0.6695072683321929)	(70.0, 0.521930743138747)	(71.0, 0.40452114783504567)	(72.0, 0.33277054383098126)	(73.0, 0.273413588954831)	(74.0, 0.2203519476928381)	(75.0, 0.18528718395529256)	(76.0, 0.15746269634058344)	(77.0, 0.1338146768276134)	(78.0, 0.10945860089968948)	(79.0, 0.08795072182891078)	(80.0, 0.07110909424465127)	(81.0, 0.05455228634610629)	(82.0, 0.03985346107025975)	(83.0, 0.0292805284379413)	(84.0, 0.02095421089667945)	(85.0, 0.015063500948209985)	(86.0, 0.01095890323445494)	(87.0, 0.008110706377309741)	(88.0, 0.005869415018696416)	(89.0, 0.004264309687052907)	(90.0, 0.0032341674592816986)	(91.0, 0.0023451041412569356)	(92.0, 0.0018153927631523608)	(93.0, 0.0012963288499343105)	(94.0, 0.0007825886691595221)	(95.0, 0.00046582658878542983)	(96.0, 0.0002661866221631028)	(97.0, 0.00014107890974644448)	(98.0, 7.187038798403775e-05)	(99.0, 4.525172576772747e-05)	(100.0, 2.1294929773048222e-05)
SRR1040814	(0.0, 3.7714368685896827e-05)	(1.0, 3.600007920017424e-05)	(2.0, 2.8285776514422618e-05)	(3.0, 2.6571487028700033e-05)	(4.0, 4.628581611450974e-05)	(5.0, 7.285730314320978e-05)	(6.0, 8.828590851471302e-05)	(7.0, 0.0001405717378292518)	(8.0, 0.00021600047520104544)	(9.0, 0.0003094292521729262)	(10.0, 0.0004122866213162812)	(11.0, 0.0005374297537740298)	(12.0, 0.0007585730974322428)	(13.0, 0.0010200022440049368)	(14.0, 0.0014125745362354083)	(15.0, 0.00211714751486739)	(16.0, 0.003198007035615478)	(17.0, 0.005000582429852774)	(18.0, 0.008690590547870634)	(19.0, 0.01545774829276053)	(20.0, 0.027699489510305497)	(21.0, 0.04669210272262599)	(22.0, 0.07399387707224385)	(23.0, 0.11355967840272106)	(24.0, 0.1688335142908743)	(25.0, 0.2432885352347775)	(26.0, 0.33936160373838536)	(27.0, 0.4497635609084054)	(28.0, 0.5781732719811984)	(29.0, 0.7223750177964677)	(30.0, 0.8667704783236239)	(31.0, 1.008834505150197)	(32.0, 1.1564768299633117)	(33.0, 1.3128586025746398)	(34.0, 1.4774312503487508)	(35.0, 1.6809782695807647)	(36.0, 1.8842458596266054)	(37.0, 2.0814422934587595)	(38.0, 2.2859536005264927)	(39.0, 2.4890789045450186)	(40.0, 2.6696570161025783)	(41.0, 2.82113592078474)	(42.0, 2.9751031166554283)	(43.0, 3.108420838525845)	(44.0, 3.1852081503150735)	(45.0, 3.2602940297897223)	(46.0, 3.3312733288013234)	(47.0, 3.3229058818215114)	(48.0, 3.2932366736921104)	(49.0, 3.2918926707353044)	(50.0, 3.363974257886224)	(51.0, 3.4064500656187158)	(52.0, 3.3463899334864253)	(53.0, 3.2634568938908806)	(54.0, 3.184207862400154)	(55.0, 3.148572926860439)	(56.0, 3.0985353882064257)	(57.0, 2.939943039303258)	(58.0, 2.7692203779991176)	(59.0, 2.6414586683519277)	(60.0, 2.4895254769560493)	(61.0, 2.3550180381825414)	(62.0, 2.16761534018232)	(63.0, 1.8830252855127712)	(64.0, 1.6295050134824585)	(65.0, 1.409412529278993)	(66.0, 1.204105791889885)	(67.0, 1.0336368454296314)	(68.0, 0.8787473618156245)	(69.0, 0.7208124429302316)	(70.0, 0.5646432422151328)	(71.0, 0.43339295346449763)	(72.0, 0.343213612212804)	(73.0, 0.2754151773419616)	(74.0, 0.21800705104408372)	(75.0, 0.17645524534439688)	(76.0, 0.14913718524466468)	(77.0, 0.12732028010461624)	(78.0, 0.10468051601142095)	(79.0, 0.08764733568128136)	(80.0, 0.07320358961932573)	(81.0, 0.056664124661074254)	(82.0, 0.0424269504821482)	(83.0, 0.03171692692009637)	(84.0, 0.02236119205176537)	(85.0, 0.016007178072934617)	(86.0, 0.011596311226170412)	(87.0, 0.007895160226495355)	(88.0, 0.0052234400629967105)	(89.0, 0.00361715081487465)	(90.0, 0.0027248631375560452)	(91.0, 0.002003147264066838)	(92.0, 0.0014725746682356987)	(93.0, 0.0010928595471481467)	(94.0, 0.0007714302685751624)	(95.0, 0.00047742962177373935)	(96.0, 0.00028542919937281006)	(97.0, 0.0001885718434294841)	(98.0, 9.771450068618722e-05)	(99.0, 6.171442148601299e-05)	(100.0, 4.02858029144807e-05)
SRR1040879	(0.0, 0.0008070307117602597)	(1.0, 0.0006497550415550122)	(2.0, 0.00044005414794801555)	(3.0, 0.00038286299514610737)	(4.0, 0.0003876289245462664)	(5.0, 0.00037809706574594843)	(6.0, 0.00041622450094722053)	(7.0, 0.00048612479881621944)	(8.0, 0.0005417273084847412)	(9.0, 0.000583032029952786)	(10.0, 0.0006926484061564434)	(11.0, 0.0008642218645621678)	(12.0, 0.0011009296914367321)	(13.0, 0.001345580733978228)	(14.0, 0.0016744298625892)	(15.0, 0.002271759680742463)	(16.0, 0.003321852791910832)	(17.0, 0.0050518851641685545)	(18.0, 0.00865016186128861)	(19.0, 0.01558617778165336)	(20.0, 0.02682265066409493)	(21.0, 0.04407531509267056)	(22.0, 0.07019260820554195)	(23.0, 0.10705866075890531)	(24.0, 0.15962527339952584)	(25.0, 0.22745239197945552)	(26.0, 0.31104838230137805)	(27.0, 0.4094409947676608)	(28.0, 0.527836212926411)	(29.0, 0.6629868502129871)	(30.0, 0.7950904699697279)	(31.0, 0.9243710708784414)	(32.0, 1.064710216638657)	(33.0, 1.2112577797641466)	(34.0, 1.3653339226987538)	(35.0, 1.5617029231303723)	(36.0, 1.7681868143922617)	(37.0, 1.9732631678379706)	(38.0, 2.1820601235020702)	(39.0, 2.3937611188140004)	(40.0, 2.6081882257428215)	(41.0, 2.807078402827124)	(42.0, 2.9976679195394826)	(43.0, 3.1732701769314753)	(44.0, 3.268591942220922)	(45.0, 3.3486246059946594)	(46.0, 3.437526664382092)	(47.0, 3.430746335488799)	(48.0, 3.3973530568250183)	(49.0, 3.3927158075186634)	(50.0, 3.444570708035527)	(51.0, 3.4658410509484363)	(52.0, 3.4028688257841355)	(53.0, 3.322877466731867)	(54.0, 3.227922678006232)	(55.0, 3.190738896826191)	(56.0, 3.1320194693299657)	(57.0, 2.946278491460702)	(58.0, 2.7773580670877323)	(59.0, 2.678685853429973)	(60.0, 2.5382434458660876)	(61.0, 2.3796078971386616)	(62.0, 2.162087702029137)	(63.0, 1.8523769572460707)	(64.0, 1.5921460914954548)	(65.0, 1.3782861301652527)	(66.0, 1.1835963255256237)	(67.0, 1.0258170554470927)	(68.0, 0.8823768782905068)	(69.0, 0.7279925385880226)	(70.0, 0.567286987857794)	(71.0, 0.4337424687790717)	(72.0, 0.35492511700237533)	(73.0, 0.2963772629645552)	(74.0, 0.24288923730657058)	(75.0, 0.20687946340210245)	(76.0, 0.17786607385706776)	(77.0, 0.1525732865304239)	(78.0, 0.12584754309746551)	(79.0, 0.10392585649986745)	(80.0, 0.08586298407326479)	(81.0, 0.0651407230413734)	(82.0, 0.047841987961929566)	(83.0, 0.03647206905628354)	(84.0, 0.02612682497167171)	(85.0, 0.018749166260225558)	(86.0, 0.01412939202833809)	(87.0, 0.01030711664941056)	(88.0, 0.007471388656315948)	(89.0, 0.005682576488122931)	(90.0, 0.004348116256078407)	(91.0, 0.00323606606270797)	(92.0, 0.0023575464099453254)	(93.0, 0.001717323227190631)	(94.0, 0.0011692413461723448)	(95.0, 0.0007180666962906247)	(96.0, 0.00042575635974753857)	(97.0, 0.00026212611700874574)	(98.0, 0.0001556870270718611)	(99.0, 0.00010643908993688464)	(100.0, 4.130472146804478e-05)
SRR1040880	(0.0, 0.0001608824032895653)	(1.0, 0.00010302118807138831)	(2.0, 4.233747454988561e-05)	(3.0, 3.8103727094897044e-05)	(4.0, 4.7982471156537026e-05)	(5.0, 6.773995927981698e-05)	(6.0, 8.890869655475978e-05)	(7.0, 0.00011713367958801685)	(8.0, 0.00018487363886783383)	(9.0, 0.00026672608966427937)	(10.0, 0.0003909160150106105)	(11.0, 0.0005616771623618158)	(12.0, 0.0007056245758314269)	(13.0, 0.0009864631570123347)	(14.0, 0.0014747553634876821)	(15.0, 0.001992683802147949)	(16.0, 0.002730767108467622)	(17.0, 0.004184353734680362)	(18.0, 0.006944757075332902)	(19.0, 0.011728891699469977)	(20.0, 0.019605073214900362)	(21.0, 0.03168536595313439)	(22.0, 0.0513835816120445)	(23.0, 0.07835255290032164)	(24.0, 0.11662562989341824)	(25.0, 0.16944445189270385)	(26.0, 0.23781100579585915)	(27.0, 0.321637794155481)	(28.0, 0.4229640719957222)	(29.0, 0.5380980115358328)	(30.0, 0.654602274002208)	(31.0, 0.7682501681856176)	(32.0, 0.8858396812496215)	(33.0, 1.0111995321426812)	(34.0, 1.1429001254741622)	(35.0, 1.3072443229327564)	(36.0, 1.4805344287637416)	(37.0, 1.6511008237320175)	(38.0, 1.8255933138402192)	(39.0, 2.0019669990675877)	(40.0, 2.176319775509775)	(41.0, 2.3400063308636945)	(42.0, 2.5066325182005276)	(43.0, 2.6813635094153603)	(44.0, 2.804044809418564)	(45.0, 2.917005425265114)	(46.0, 3.0389528757094526)	(47.0, 3.0761618708421956)	(48.0, 3.1015883468077052)	(49.0, 3.1669870437449137)	(50.0, 3.2900564372648238)	(51.0, 3.3802267905611707)	(52.0, 3.3752267348168288)	(53.0, 3.3521062399651367)	(54.0, 3.3384213569414616)	(55.0, 3.3832510974931838)	(56.0, 3.382401525503883)	(57.0, 3.259095042126493)	(58.0, 3.149304091874578)	(59.0, 3.10717689344829)	(60.0, 3.0255544762635656)	(61.0, 2.9405732860978833)	(62.0, 2.7701790635261103)	(63.0, 2.447564684957679)	(64.0, 2.1695034421072434)	(65.0, 1.9243482957261309)	(66.0, 1.6773796941851313)	(67.0, 1.4637095163776168)	(68.0, 1.2663307987768986)	(69.0, 1.0489800831818477)	(70.0, 0.8122740854717404)	(71.0, 0.6095735473201014)	(72.0, 0.4813347481576495)	(73.0, 0.38790582057011364)	(74.0, 0.30812226103000584)	(75.0, 0.25040075947784346)	(76.0, 0.20444201960479097)	(77.0, 0.16689573592480075)	(78.0, 0.12967121705138965)	(79.0, 0.0984021695979958)	(80.0, 0.07495990993972414)	(81.0, 0.05290067445008208)	(82.0, 0.03430746687692397)	(83.0, 0.02318823481097235)	(84.0, 0.015210443356622236)	(85.0, 0.010297885059683844)	(86.0, 0.007839489037487152)	(87.0, 0.0060133326352354195)	(88.0, 0.004452491073496303)	(89.0, 0.003316435506407706)	(90.0, 0.002488032254381611)	(91.0, 0.00182474515310007)	(92.0, 0.0013491541889896882)	(93.0, 0.000994930651922312)	(94.0, 0.0006943345826181241)	(95.0, 0.0004770022132620445)	(96.0, 0.00030482981675917636)	(97.0, 0.00015805990498623962)	(98.0, 4.7982471156537026e-05)	(99.0, 2.3991235578268513e-05)	(100.0, 1.83462389716171e-05)
SRR1040881	(0.0, 0.00015025260091634554)	(1.0, 9.682945392386713e-05)	(2.0, 3.672841355732891e-05)	(3.0, 4.0067360244358806e-05)	(4.0, 6.677893374059801e-05)	(5.0, 7.846524714520267e-05)	(6.0, 0.0001110199773437442)	(7.0, 0.00015943470430567776)	(8.0, 0.00019532838119124918)	(9.0, 0.00026127257826008977)	(10.0, 0.0003639451888862592)	(11.0, 0.0005133630531308472)	(12.0, 0.0007212124843984586)	(13.0, 0.0009783113792997608)	(14.0, 0.0013622902483081995)	(15.0, 0.0020158890622943024)	(16.0, 0.003071830952067509)	(17.0, 0.004934128466758436)	(18.0, 0.00835404461094881)	(19.0, 0.014339106547449909)	(20.0, 0.024771645471074837)	(21.0, 0.041187576857857344)	(22.0, 0.06604186125943617)	(23.0, 0.10029528058500416)	(24.0, 0.1478427161449817)	(25.0, 0.21028101919244083)	(26.0, 0.2891010294231404)	(27.0, 0.38309404813637565)	(28.0, 0.4953402536509316)	(29.0, 0.6212026837551955)	(30.0, 0.744212818652064)	(31.0, 0.8596543961461076)	(32.0, 0.9837997729165663)	(33.0, 1.117672336123015)	(34.0, 1.2572862181578115)	(35.0, 1.4410960680154792)	(36.0, 1.6315988365072986)	(37.0, 1.813519677276779)	(38.0, 2.005551683351258)	(39.0, 2.2039602428612923)	(40.0, 2.3998470628859474)	(41.0, 2.584989987208412)	(42.0, 2.774835817939558)	(43.0, 2.966829426127136)	(44.0, 3.0975224773508603)	(45.0, 3.223384907455124)	(46.0, 3.357037100180229)	(47.0, 3.4023866740834694)	(48.0, 3.441616793446055)	(49.0, 3.509037639687235)	(50.0, 3.599804401164127)	(51.0, 3.621643616707318)	(52.0, 3.521855856018742)	(53.0, 3.3972789203889855)	(54.0, 3.2962048304892315)	(55.0, 3.2731185183584346)	(56.0, 3.2234633727022692)	(57.0, 3.0389448314102796)	(58.0, 2.8636676598113167)	(59.0, 2.760490033498734)	(60.0, 2.6222359375022304)	(61.0, 2.4899643992322127)	(62.0, 2.301028431473282)	(63.0, 1.9938770562600578)	(64.0, 1.7371220728675196)	(65.0, 1.5259812749031687)	(66.0, 1.3226911753366968)	(67.0, 1.1576036342898772)	(68.0, 1.0070363376482792)	(69.0, 0.8395105307832561)	(70.0, 0.6568092112256823)	(71.0, 0.4972050553756378)	(72.0, 0.39747238730739815)	(73.0, 0.3246992095269097)	(74.0, 0.2594745554691242)	(75.0, 0.21332363436099683)	(76.0, 0.17881144666718404)	(77.0, 0.1501507630423911)	(78.0, 0.12060025012550475)	(79.0, 0.0963745224377593)	(80.0, 0.07709127058348987)	(81.0, 0.05649414320787416)	(82.0, 0.03889121627385253)	(83.0, 0.027909420620211182)	(84.0, 0.01958876547613267)	(85.0, 0.013999368722044617)	(86.0, 0.010851576732847177)	(87.0, 0.008587770879040904)	(88.0, 0.006401595535708077)	(89.0, 0.004821439016071177)	(90.0, 0.003766331862969728)	(91.0, 0.0029766709714871566)	(92.0, 0.002435761608188313)	(93.0, 0.00185478488464511)	(94.0, 0.0012095334373765816)	(95.0, 0.0007980082582001464)	(96.0, 0.0005400746266270865)	(97.0, 0.00028547994174105655)	(98.0, 0.00011936734406131896)	(99.0, 5.759683035126579e-05)	(100.0, 2.754631016799668e-05)
SRR1040882	(0.0, 6.868733616162344e-05)	(1.0, 8.39511886419842e-05)	(2.0, 8.39511886419842e-05)	(3.0, 6.296339148148815e-05)	(4.0, 6.868733616162344e-05)	(5.0, 0.00010875494892257044)	(6.0, 0.00013737467232324688)	(7.0, 0.00020033806380473503)	(8.0, 0.0002613934737261781)	(9.0, 0.00034152869924807206)	(10.0, 0.0005037071318519052)	(11.0, 0.0006563456566555129)	(12.0, 0.0008490517942200674)	(13.0, 0.0011238011388665613)	(14.0, 0.0015817167132773841)	(15.0, 0.002341093374175332)	(16.0, 0.003428642863401037)	(17.0, 0.005292740847565095)	(18.0, 0.008856850401729333)	(19.0, 0.015862958690214923)	(20.0, 0.029373376116894244)	(21.0, 0.04939764258956752)	(22.0, 0.077765512424318)	(23.0, 0.12044515194096675)	(24.0, 0.18088046785539516)	(25.0, 0.2620917949771546)	(26.0, 0.3633731801290284)	(27.0, 0.4813608518206571)	(28.0, 0.6196704351083261)	(29.0, 0.773465196737321)	(30.0, 0.9228983125200528)	(31.0, 1.0627018453692372)	(32.0, 1.2113374248598703)	(33.0, 1.3663284909270135)	(34.0, 1.5274193740416209)	(35.0, 1.7340461450682645)	(36.0, 1.9428957146123607)	(37.0, 2.133628999243829)	(38.0, 2.3275676928961726)	(39.0, 2.5194076068324667)	(40.0, 2.6880769927035733)	(41.0, 2.843686244796171)	(42.0, 2.9989043606689596)	(43.0, 3.128179651269815)	(44.0, 3.19860515863264)	(45.0, 3.270635278487462)	(46.0, 3.347269357846673)	(47.0, 3.3377981373826096)	(48.0, 3.303805537908846)	(49.0, 3.300813822822695)	(50.0, 3.367364219637068)	(51.0, 3.4035586298311236)	(52.0, 3.3338257197745955)	(53.0, 3.2452705716282226)	(54.0, 3.1653833837091345)	(55.0, 3.122923162071891)	(56.0, 3.0580804087537583)	(57.0, 2.8898994661620234)	(58.0, 2.7121633519175825)	(59.0, 2.5829796444316093)	(60.0, 2.435046202155073)	(61.0, 2.2936418727770107)	(62.0, 2.109773505798585)	(63.0, 1.831626045993651)	(64.0, 1.5783834694919854)	(65.0, 1.3629380076948134)	(66.0, 1.1588564840692699)	(67.0, 0.9928849841240671)	(68.0, 0.8485480870882156)	(69.0, 0.6939348013699613)	(70.0, 0.5402182669849281)	(71.0, 0.41421325677799004)	(72.0, 0.3297907966906747)	(73.0, 0.2658295308532829)	(74.0, 0.2096623696886754)	(75.0, 0.16892696338171262)	(76.0, 0.14314440856082325)	(77.0, 0.12286256457754388)	(78.0, 0.10139777202703656)	(79.0, 0.08409619524054764)	(80.0, 0.0687197718481442)	(81.0, 0.052769046006167206)	(82.0, 0.03955627370285492)	(83.0, 0.029089086864447528)	(84.0, 0.02048599801020419)	(85.0, 0.014908967910192377)	(86.0, 0.011123532495062908)	(87.0, 0.007996350718148996)	(88.0, 0.005472091114209334)	(89.0, 0.004090712464736685)	(90.0, 0.003348507637879143)	(91.0, 0.002619658681941916)	(92.0, 0.0021064116422897855)	(93.0, 0.0016103364366780604)	(94.0, 0.0011982124197083201)	(95.0, 0.0008147081261392559)	(96.0, 0.0004655475006510033)	(97.0, 0.0003071850311672604)	(98.0, 0.00015454650636365273)	(99.0, 0.00011829485672279593)	(100.0, 7.631926240180382e-05)
SRR1040883	(0.0, 0.0018181961546078979)	(1.0, 0.001345807671738813)	(2.0, 0.0007456887682752173)	(3.0, 0.0005879880813959608)	(4.0, 0.0005580178151112151)	(5.0, 0.0005922695480080673)	(6.0, 0.0006315163252857103)	(7.0, 0.0006614865915704559)	(8.0, 0.0007642417902610122)	(9.0, 0.0009105252328413179)	(10.0, 0.0010339741868237223)	(11.0, 0.0011438651632011227)	(12.0, 0.001333676849671178)	(13.0, 0.0017068780226931288)	(14.0, 0.0022327848382135453)	(15.0, 0.0029278095849121686)	(16.0, 0.004219385346230967)	(17.0, 0.006314449675088419)	(18.0, 0.010466758711063048)	(19.0, 0.017718849574202795)	(20.0, 0.030406262301411753)	(21.0, 0.04983056274277031)	(22.0, 0.07650980835834334)	(23.0, 0.11509367188887853)	(24.0, 0.16859202436268675)	(25.0, 0.23737949410832732)	(26.0, 0.3246329293519833)	(27.0, 0.42652113105358797)	(28.0, 0.5445925629711866)	(29.0, 0.6768727554188293)	(30.0, 0.8088903512475962)	(31.0, 0.9359407322285508)	(32.0, 1.0685134915613541)	(33.0, 1.2066264686902233)	(34.0, 1.3486919530798356)	(35.0, 1.5258297848002869)	(36.0, 1.7108276756427971)	(37.0, 1.8860495510543307)	(38.0, 2.063925222187602)	(39.0, 2.2401775038971157)	(40.0, 2.4024029874076)	(41.0, 2.552234338653805)	(42.0, 2.6938352839160036)	(43.0, 2.816749768149663)	(44.0, 2.892114284189268)	(45.0, 2.964955589238805)	(46.0, 3.0406476374742355)	(47.0, 3.0509274388099037)	(48.0, 3.060346665356538)	(49.0, 3.1139456322957306)	(50.0, 3.2300682833270518)	(51.0, 3.315390063550879)	(52.0, 3.316066535275592)	(53.0, 3.298237794725012)	(54.0, 3.269103128007396)	(55.0, 3.2744585291613726)	(56.0, 3.250485170444651)	(57.0, 3.115981469669787)	(58.0, 2.984080900595085)	(59.0, 2.8923419154974783)	(60.0, 2.7580044783427184)	(61.0, 2.6236627597213467)	(62.0, 2.4252724413161673)	(63.0, 2.1232549321870993)	(64.0, 1.8655884221150738)	(65.0, 1.6490247050970397)	(66.0, 1.4456928606437207)	(67.0, 1.2788904893248945)	(68.0, 1.1215722801296528)	(69.0, 0.9419583335518665)	(70.0, 0.7502984806609185)	(71.0, 0.5817970806748548)	(72.0, 0.46813984083433796)	(73.0, 0.3835694580009354)	(74.0, 0.30866091815551994)	(75.0, 0.25345354692571254)	(76.0, 0.20936942595415783)	(77.0, 0.17390175653946752)	(78.0, 0.14174722870477893)	(79.0, 0.11507297813358668)	(80.0, 0.09297918325957973)	(81.0, 0.06968015553426478)	(82.0, 0.05011742100578144)	(83.0, 0.036416727847040614)	(84.0, 0.02552539036361033)	(85.0, 0.01810061368044896)	(86.0, 0.01325756136438781)	(87.0, 0.009678255276666766)	(88.0, 0.0072099897747873645)	(89.0, 0.005573042373425308)	(90.0, 0.004242219834828868)	(91.0, 0.003162576670809343)	(92.0, 0.0024026163471604365)	(93.0, 0.0017946480882413125)	(94.0, 0.0012016649624645606)	(95.0, 0.0007456887682752173)	(96.0, 0.0004652527051822408)	(97.0, 0.0002675916632566569)	(98.0, 0.0001320118872066174)	(99.0, 8.063428786133929e-05)	(100.0, 4.281466612106511e-05)
SRR1040884	(0.0, 6.76557682244826e-05)	(1.0, 5.074182616836196e-05)	(2.0, 3.2217032487848864e-05)	(3.0, 2.9800755051260196e-05)	(4.0, 3.7049587361026194e-05)	(5.0, 6.121236172691284e-05)	(6.0, 9.826194908793903e-05)	(7.0, 0.0001498092010684972)	(8.0, 0.00022068667254176473)	(9.0, 0.0002883424407662473)	(10.0, 0.0003769392801078317)	(11.0, 0.000559770939476374)	(12.0, 0.0007772359087693537)	(13.0, 0.001072021756033171)	(14.0, 0.0014956757332483836)	(15.0, 0.0021182698860760627)	(16.0, 0.0032515040038361464)	(17.0, 0.005195801914477825)	(18.0, 0.008779141352938816)	(19.0, 0.015762183144680055)	(20.0, 0.028037677948362667)	(21.0, 0.04664301421009539)	(22.0, 0.07431986139459415)	(23.0, 0.11364155497182588)	(24.0, 0.1670348429139378)	(25.0, 0.23728891480856545)	(26.0, 0.3255917737286982)	(27.0, 0.42817805400231873)	(28.0, 0.5488743336631713)	(29.0, 0.6850460648795621)	(30.0, 0.8207401785893206)	(31.0, 0.9494738024300792)	(32.0, 1.0833927576497573)	(33.0, 1.2250671580150725)	(34.0, 1.3718407091974023)	(35.0, 1.552023323069631)	(36.0, 1.7389545998222522)	(37.0, 1.9202720586638657)	(38.0, 2.1060821826859097)	(39.0, 2.287409306637269)	(40.0, 2.455174670762869)	(41.0, 2.6099847606992927)	(42.0, 2.7619106208022415)	(43.0, 2.901615755056737)	(44.0, 2.99083921568021)	(45.0, 3.071121644362493)	(46.0, 3.1561899132208455)	(47.0, 3.1762087717829823)	(48.0, 3.18741868823713)	(49.0, 3.229785696810275)	(50.0, 3.3165308622096203)	(51.0, 3.376158951363944)	(52.0, 3.3601100366301213)	(53.0, 3.3226939805245466)	(54.0, 3.2791526611172186)	(55.0, 3.274953976358239)	(56.0, 3.2374759024651247)	(57.0, 3.0902722538990823)	(58.0, 2.9405484279666783)	(59.0, 2.8360275148921623)	(60.0, 2.700905253509063)	(61.0, 2.5629688343381507)	(62.0, 2.368344935653243)	(63.0, 2.074704403894369)	(64.0, 1.8204910764941244)	(65.0, 1.6037526012837457)	(66.0, 1.3952874600162464)	(67.0, 1.2191690247923597)	(68.0, 1.0533125198416649)	(69.0, 0.8685309245817955)	(70.0, 0.6756628541674761)	(71.0, 0.5086529794537163)	(72.0, 0.3963758158077509)	(73.0, 0.315563416941043)	(74.0, 0.24668581775945878)	(75.0, 0.19786815385643355)	(76.0, 0.15896286542410726)	(77.0, 0.12706236528045153)	(78.0, 0.09983172399590948)	(79.0, 0.0775915010437352)	(80.0, 0.059716685993664455)	(81.0, 0.04319095917902238)	(82.0, 0.029420594067903583)	(83.0, 0.020449761371662066)	(84.0, 0.013953196770487343)	(85.0, 0.009738403495264515)	(86.0, 0.0070651952245852565)	(87.0, 0.0052207701146559085)	(88.0, 0.004014242247985969)	(89.0, 0.0030090708343650835)	(90.0, 0.002254386848337224)	(91.0, 0.0017485794382779971)	(92.0, 0.0013104277964432526)	(93.0, 0.0009359047937720095)	(94.0, 0.0006805848113058072)	(95.0, 0.00048245006150553677)	(96.0, 0.0003205594732540962)	(97.0, 0.00015786345919045945)	(98.0, 4.9130974543969515e-05)	(99.0, 2.8189903426867757e-05)	(100.0, 1.7719367868316874e-05)
